"","date","zip","num_odor_complaints"
"18918",2022-09-26,90670,1
"18919",2022-09-26,90745,1
"18920",2022-09-26,90804,1
"18921",2022-09-26,91310,1
"18922",2022-09-26,91352,1
"18923",2022-09-26,91353,1
"18924",2022-09-26,91601,1
"18925",2022-09-26,92620,1
"18926",2022-09-26,92701,1
"18927",2022-09-27,90003,1
"18928",2022-09-27,90018,1
"18929",2022-09-27,90032,2
"18930",2022-09-27,90063,4
"18931",2022-09-27,90068,1
"18932",2022-09-27,90245,7
"18933",2022-09-27,90293,1
"18934",2022-09-27,90680,1
"18935",2022-09-27,90802,1
"18936",2022-09-27,91324,1
"18937",2022-09-27,91325,2
"18938",2022-09-27,91342,9
"18939",2022-09-27,91344,2
"18940",2022-09-27,91384,1
"18941",2022-09-27,91775,1
"18942",2022-09-27,92543,1
"18943",2022-09-27,92570,1
"18944",2022-09-27,92604,1
"18945",2022-09-28,90023,1
"18946",2022-09-28,90044,1
"18947",2022-09-28,90047,1
"18948",2022-09-28,90063,2
"18949",2022-09-28,90068,1
"18950",2022-09-28,90245,5
"18951",2022-09-28,90265,1
"18952",2022-09-28,90291,1
"18953",2022-09-28,90293,1
"18954",2022-09-28,90604,1
"18955",2022-09-28,90650,1
"18956",2022-09-28,90710,1
"18957",2022-09-28,90805,1
"18958",2022-09-28,91342,11
"18959",2022-09-28,91344,1
"18960",2022-09-28,92509,1
"18961",2022-09-29,90058,1
"18962",2022-09-29,90063,4
"18963",2022-09-29,90245,7
"18964",2022-09-29,90291,1
"18965",2022-09-29,90293,2
"18966",2022-09-29,90604,1
"18967",2022-09-29,90810,1
"18968",2022-09-29,91741,1
"18969",2022-09-29,92504,1
"18970",2022-09-29,92604,2
"18971",2022-09-29,92620,1
"18972",2022-09-30,90019,1
"18973",2022-09-30,90058,1
"18974",2022-09-30,90065,1
"18975",2022-09-30,90245,10
"18976",2022-09-30,90293,3
"18977",2022-09-30,90604,2
"18978",2022-09-30,90745,1
"18979",2022-09-30,90804,1
"18980",2022-09-30,91342,2
"18981",2022-09-30,91384,1
"18982",2022-09-30,91733,1
"18983",2022-09-30,92620,1
"18984",2022-09-30,92707,1
"18985",2022-09-30,92883,1
"18986",2022-10-01,90063,2
"18987",2022-10-01,90810,2
"18988",2022-10-01,91107,2
"18989",2022-10-01,92602,2
"18990",2022-10-01,92649,2
"18991",2022-10-02,90245,22
"18992",2022-10-02,90810,4
"18993",2022-10-03,90038,2
"18994",2022-10-03,90041,4
"18995",2022-10-03,90047,2
"18996",2022-10-03,90058,2
"18997",2022-10-03,90063,2
"18998",2022-10-03,90221,2
"18999",2022-10-03,90245,12
"19000",2022-10-03,90248,2
"19001",2022-10-03,90293,4
"19002",2022-10-03,90745,2
"19003",2022-10-03,90802,2
"19004",2022-10-03,90806,2
"19005",2022-10-03,90807,2
"19006",2022-10-03,90810,4
"19007",2022-10-03,91324,2
"19008",2022-10-03,91326,2
"19009",2022-10-03,92509,2
"19010",2022-10-04,90063,4
"19011",2022-10-04,90245,24
"19012",2022-10-04,90280,2
"19013",2022-10-04,90293,12
"19014",2022-10-04,90746,4
"19015",2022-10-04,90806,4
"19016",2022-10-04,90810,4
"19017",2022-10-04,91344,4
"19018",2022-10-04,92627,2
"19019",2022-10-04,92867,2
"19020",2022-10-05,90027,2
"19021",2022-10-05,90063,2
"19022",2022-10-05,90068,2
"19023",2022-10-05,90245,12
"19024",2022-10-05,90501,2
"19025",2022-10-05,90604,2
"19026",2022-10-05,90670,2
"19027",2022-10-05,90744,2
"19028",2022-10-05,90745,4
"19029",2022-10-05,91342,2
"19030",2022-10-05,91406,2
"19031",2022-10-05,91748,2
"19032",2022-10-05,92707,2
"19033",2022-10-05,92806,2
"19034",2022-10-06,90057,2
"19035",2022-10-06,90059,2
"19036",2022-10-06,90063,2
"19037",2022-10-06,90222,2
"19038",2022-10-06,90232,2
"19039",2022-10-06,90245,10
"19040",2022-10-06,90293,2
"19041",2022-10-06,90301,2
"19042",2022-10-06,90604,2
"19043",2022-10-06,90806,2
"19044",2022-10-06,91342,4
"19045",2022-10-06,92563,2
"19046",2022-10-06,92614,2
"19047",2022-10-06,92883,2
"19048",2022-10-07,90019,2
"19049",2022-10-07,90039,2
"19050",2022-10-07,90057,2
"19051",2022-10-07,90063,2
"19052",2022-10-07,90245,12
"19053",2022-10-07,90302,2
"19054",2022-10-07,90703,2
"19055",2022-10-07,90717,2
"19056",2022-10-07,90745,2
"19057",2022-10-07,90805,2
"19058",2022-10-07,90806,2
"19059",2022-10-07,91342,2
"19060",2022-10-07,91344,2
"19061",2022-10-07,91406,2
"19062",2022-10-07,92407,2
"19063",2022-10-07,92563,2
"19064",2022-10-07,92602,2
"19065",2022-10-07,92620,6
"19066",2022-10-07,92683,2
"19067",2022-10-08,90019,2
"19068",2022-10-08,90245,6
"19069",2022-10-08,90293,12
"19070",2022-10-08,90731,2
"19071",2022-10-08,90745,2
"19072",2022-10-08,NA,6
"19073",2022-10-09,90245,6
"19074",2022-10-09,90277,2
"19075",2022-10-09,90293,4
"19076",2022-10-09,90810,2
"19077",2022-10-10,90033,2
"19078",2022-10-10,90063,2
"19079",2022-10-10,90245,8
"19080",2022-10-10,90293,12
"19081",2022-10-10,90802,2
"19082",2022-10-10,91342,12
"19083",2022-10-10,91381,2
"19084",2022-10-10,92563,2
"19085",2022-10-10,92807,2
"19086",2022-10-10,92865,12
"19087",2022-10-11,90032,4
"19088",2022-10-11,90047,2
"19089",2022-10-11,90063,4
"19090",2022-10-11,90245,54
"19091",2022-10-11,90293,6
"19092",2022-10-11,90501,2
"19093",2022-10-11,90502,2
"19094",2022-10-11,90505,2
"19095",2022-10-11,90723,2
"19096",2022-10-11,90740,2
"19097",2022-10-11,90807,2
"19098",2022-10-11,92530,2
"19099",2022-10-11,92602,2
"19100",2022-10-11,92653,2
"19101",2022-10-12,90245,20
"19102",2022-10-12,90291,4
"19103",2022-10-12,90293,16
"19104",2022-10-12,90746,2
"19105",2022-10-12,91204,2
"19106",2022-10-12,91342,16
"19107",2022-10-12,91384,4
"19108",2022-10-12,91750,2
"19109",2022-10-12,92544,2
"19110",2022-10-12,92581,2
"19111",2022-10-12,92657,2
"19112",2022-10-13,90001,2
"19113",2022-10-13,90058,2
"19114",2022-10-13,90063,2
"19115",2022-10-13,90240,2
"19116",2022-10-13,90245,8
"19117",2022-10-13,90293,4
"19118",2022-10-13,90755,2
"19119",2022-10-13,90810,2
"19120",2022-10-13,91306,2
"19121",2022-10-13,91342,2
"19122",2022-10-13,91733,2
"19123",2022-10-13,92617,2
"19124",2022-10-13,92780,2
"19125",2022-10-13,92807,2
"19126",2022-10-14,90004,2
"19127",2022-10-14,90018,4
"19128",2022-10-14,90044,2
"19129",2022-10-14,90245,6
"19130",2022-10-14,90291,4
"19131",2022-10-14,90293,2
"19132",2022-10-14,90680,2
"19133",2022-10-14,90745,2
"19134",2022-10-14,91733,2
"19135",2022-10-14,92563,2
"19136",2022-10-14,92648,2
"19137",2022-10-14,92865,12
"19138",2022-10-14,92877,2
"19139",2022-10-14,92883,4
"19140",2022-10-14,NA,2
"19141",2022-10-15,90245,40
"19142",2022-10-15,90293,2
"19143",2022-10-15,90604,2
"19144",2022-10-15,90703,2
"19145",2022-10-15,90710,2
"19146",2022-10-15,90802,2
"19147",2022-10-15,92602,2
"19148",2022-10-15,92683,2
"19149",2022-10-15,92883,4
"19150",2022-10-16,90245,4
"19151",2022-10-16,90264,2
"19152",2022-10-16,90291,8
"19153",2022-10-16,90293,2
"19154",2022-10-16,90680,2
"19155",2022-10-16,90731,2
"19156",2022-10-16,90744,2
"19157",2022-10-16,90802,2
"19158",2022-10-16,91344,2
"19159",2022-10-16,91384,2
"19160",2022-10-16,92620,2
"19161",2022-10-17,90008,2
"19162",2022-10-17,90023,4
"19163",2022-10-17,90033,2
"19164",2022-10-17,90056,2
"19165",2022-10-17,90058,6
"19166",2022-10-17,90063,6
"19167",2022-10-17,90245,6
"19168",2022-10-17,90291,2
"19169",2022-10-17,90293,6
"19170",2022-10-17,90701,2
"19171",2022-10-17,90706,2
"19172",2022-10-17,90745,2
"19173",2022-10-17,91342,18
"19174",2022-10-17,91344,2
"19175",2022-10-17,92604,8
"19176",2022-10-17,92646,2
"19177",2022-10-17,92683,2
"19178",2022-10-17,92806,2
"19179",2022-10-17,92883,2
"19180",2022-10-18,90008,2
"19181",2022-10-18,90011,2
"19182",2022-10-18,90025,2
"19183",2022-10-18,90033,2
"19184",2022-10-18,90058,4
"19185",2022-10-18,90063,2
"19186",2022-10-18,90245,50
"19187",2022-10-18,90265,2
"19188",2022-10-18,90293,4
"19189",2022-10-18,90604,2
"19190",2022-10-18,90717,2
"19191",2022-10-18,90723,2
"19192",2022-10-18,90745,2
"19193",2022-10-18,90803,2
"19194",2022-10-18,90810,2
"19195",2022-10-18,91311,2
"19196",2022-10-18,91342,22
"19197",2022-10-18,91344,2
"19198",2022-10-18,92602,6
"19199",2022-10-18,92630,2
"19200",2022-10-18,92648,2
"19201",2022-10-18,92707,2
"19202",2022-10-19,90019,2
"19203",2022-10-19,90042,2
"19204",2022-10-19,90058,6
"19205",2022-10-19,90063,14
"19206",2022-10-19,90065,2
"19207",2022-10-19,90245,36
"19208",2022-10-19,90265,4
"19209",2022-10-19,90293,6
"19210",2022-10-19,90745,4
"19211",2022-10-19,90746,2
"19212",2022-10-19,90755,2
"19213",2022-10-19,91342,12
"19214",2022-10-19,91387,2
"19215",2022-10-19,91502,2
"19216",2022-10-19,91504,2
"19217",2022-10-19,92508,4
"19218",2022-10-19,92602,14
"19219",2022-10-19,92683,2
"19220",2022-10-19,92865,12
"19221",2022-10-19,NA,10
"19222",2022-10-20,90004,2
"19223",2022-10-20,90058,2
"19224",2022-10-20,90063,8
"19225",2022-10-20,90064,2
"19226",2022-10-20,90209,2
"19227",2022-10-20,90245,6
"19228",2022-10-20,90293,2
"19229",2022-10-20,90503,4
"19230",2022-10-20,90680,4
"19231",2022-10-20,90710,4
"19232",2022-10-20,90723,2
"19233",2022-10-20,90745,6
"19234",2022-10-20,90803,2
"19235",2022-10-20,90806,2
"19236",2022-10-20,91011,2
"19237",2022-10-20,91354,2
"19238",2022-10-20,92324,2
"19239",2022-10-20,92376,2
"19240",2022-10-20,92620,2
"19241",2022-10-20,92707,2
"19242",2022-10-20,92865,14
"19243",2022-10-20,92883,2
"19244",2022-10-21,90063,2
"19245",2022-10-21,90065,2
"19246",2022-10-21,90245,2
"19247",2022-10-21,90293,2
"19248",2022-10-21,90604,2
"19249",2022-10-21,90745,2
"19250",2022-10-21,91204,2
"19251",2022-10-21,91342,2
"19252",2022-10-21,91501,2
"19253",2022-10-21,91702,2
"19254",2022-10-21,92336,2
"19255",2022-10-21,92602,8
"19256",2022-10-21,92707,2
"19257",2022-10-21,NA,4
"19258",2022-10-22,90023,2
"19259",2022-10-22,90245,10
"19260",2022-10-22,92618,2
"19261",2022-10-22,92707,2
"19262",2022-10-23,90245,2
"19263",2022-10-23,90293,2
"19264",2022-10-23,91006,4
"19265",2022-10-23,91342,2
"19266",2022-10-23,91367,2
"19267",2022-10-23,91406,2
"19268",2022-10-24,90008,2
"19269",2022-10-24,90023,2
"19270",2022-10-24,90221,2
"19271",2022-10-24,90245,14
"19272",2022-10-24,90505,2
"19273",2022-10-24,90745,2
"19274",2022-10-24,90815,2
"19275",2022-10-24,91103,2
"19276",2022-10-24,91352,2
"19277",2022-10-24,91730,2
"19278",2022-10-24,91733,2
"19279",2022-10-24,92703,2
"19280",2022-10-24,92707,2
"19281",2022-10-24,92857,2
"19282",2022-10-24,92865,14
"19283",2022-10-25,90011,2
"19284",2022-10-25,90021,2
"19285",2022-10-25,90023,2
"19286",2022-10-25,90063,6
"19287",2022-10-25,90245,6
"19288",2022-10-25,90630,2
"19289",2022-10-25,90803,2
"19290",2022-10-25,91344,2
"19291",2022-10-25,91746,2
"19292",2022-10-25,92562,2
"19293",2022-10-25,92602,12
"19294",2022-10-25,92604,2
"19295",2022-10-25,92620,6
"19296",2022-10-25,NA,4
"19297",2022-10-26,90018,6
"19298",2022-10-26,90021,2
"19299",2022-10-26,90022,2
"19300",2022-10-26,90058,2
"19301",2022-10-26,90063,2
"19302",2022-10-26,90245,12
"19303",2022-10-26,90280,2
"19304",2022-10-26,90291,2
"19305",2022-10-26,90293,4
"19306",2022-10-26,90710,2
"19307",2022-10-26,90744,2
"19308",2022-10-26,90745,2
"19309",2022-10-26,91103,2
"19310",2022-10-26,91342,8
"19311",2022-10-26,91353,2
"19312",2022-10-26,91708,2
"19313",2022-10-26,91732,2
"19314",2022-10-26,92507,2
"19315",2022-10-26,92602,8
"19316",2022-10-26,92604,10
"19317",2022-10-26,92620,10
"19318",2022-10-26,92675,2
"19319",2022-10-26,92865,14
"19320",2022-10-26,NA,2
"19321",2022-10-27,90003,2
"19322",2022-10-27,90008,2
"19323",2022-10-27,90058,2
"19324",2022-10-27,90240,2
"19325",2022-10-27,90245,28
"19326",2022-10-27,90250,2
"19327",2022-10-27,90291,6
"19328",2022-10-27,90502,2
"19329",2022-10-27,90505,2
"19330",2022-10-27,90740,2
"19331",2022-10-27,90745,2
"19332",2022-10-27,90803,2
"19333",2022-10-27,91311,2
"19334",2022-10-27,91352,2
"19335",2022-10-27,91401,2
"19336",2022-10-27,91740,2
"19337",2022-10-27,91784,2
"19338",2022-10-27,92602,2
"19339",2022-10-27,92620,4
"19340",2022-10-27,92865,12
"19341",2022-10-27,NA,8
"19342",2022-10-28,90018,2
"19343",2022-10-28,90047,2
"19344",2022-10-28,90245,8
"19345",2022-10-28,90254,2
"19346",2022-10-28,90280,2
"19347",2022-10-28,90293,6
"19348",2022-10-28,90503,2
"19349",2022-10-28,90745,2
"19350",2022-10-28,90804,2
"19351",2022-10-28,90806,2
"19352",2022-10-28,91342,6
"19353",2022-10-28,91354,2
"19354",2022-10-28,91381,2
"19355",2022-10-28,91401,2
"19356",2022-10-28,92570,2
"19357",2022-10-28,92602,4
"19358",2022-10-28,92604,2
"19359",2022-10-28,92620,26
"19360",2022-10-28,92707,2
"19361",2022-10-29,90058,2
"19362",2022-10-29,90245,2
"19363",2022-10-29,90293,6
"19364",2022-10-29,90680,2
"19365",2022-10-29,90723,2
"19366",2022-10-29,90803,4
"19367",2022-10-29,91342,2
"19368",2022-10-29,91762,2
"19369",2022-10-29,92627,2
"19370",2022-10-29,NA,2
"19371",2022-10-30,90245,2
"19372",2022-10-30,90602,2
"19373",2022-10-30,90604,2
"19374",2022-10-30,90744,2
"19375",2022-10-30,90802,2
"19376",2022-10-30,90803,2
"19377",2022-10-30,92570,2
"19378",2022-10-30,92602,4
"19379",2022-10-30,92620,6
"19380",2022-10-30,NA,4
"19381",2022-10-31,90022,2
"19382",2022-10-31,90023,4
"19383",2022-10-31,90028,2
"19384",2022-10-31,90056,2
"19385",2022-10-31,90058,2
"19386",2022-10-31,90063,6
"19387",2022-10-31,90245,10
"19388",2022-10-31,90293,6
"19389",2022-10-31,90602,2
"19390",2022-10-31,91342,6
"19391",2022-10-31,91344,2
"19392",2022-10-31,91384,2
"19393",2022-10-31,92592,2
"19394",2022-10-31,92865,14
"19395",2022-10-31,92880,2
"19396",2022-10-31,NA,4
"19397",2022-11-01,90007,6
"19398",2022-11-01,90047,2
"19399",2022-11-01,90245,4
"19400",2022-11-01,91354,2
"19401",2022-11-01,92570,2
"19402",2022-11-01,92589,2
"19403",2022-11-01,92602,2
"19404",2022-11-01,92627,2
"19405",2022-11-01,92880,2
"19406",2022-11-02,90003,2
"19407",2022-11-02,90058,4
"19408",2022-11-02,90245,16
"19409",2022-11-02,90293,2
"19410",2022-11-02,90723,2
"19411",2022-11-02,90808,2
"19412",2022-11-02,90810,2
"19413",2022-11-02,91342,2
"19414",2022-11-02,91381,10
"19415",2022-11-02,92647,2
"19416",2022-11-03,90007,2
"19417",2022-11-03,90245,12
"19418",2022-11-03,90293,8
"19419",2022-11-03,90606,2
"19420",2022-11-03,90706,2
"19421",2022-11-03,90807,2
"19422",2022-11-03,91354,2
"19423",2022-11-03,91733,16
"19424",2022-11-03,91761,2
"19425",2022-11-03,92620,2
"19426",2022-11-04,90003,2
"19427",2022-11-04,90028,2
"19428",2022-11-04,90058,2
"19429",2022-11-04,90063,2
"19430",2022-11-04,90245,2
"19431",2022-11-04,90602,2
"19432",2022-11-04,90815,2
"19433",2022-11-04,91342,2
"19434",2022-11-04,92602,2
"19435",2022-11-04,92620,6
"19436",2022-11-04,92663,2
"19437",2022-11-05,90057,2
"19438",2022-11-05,92570,2
"19439",2022-11-05,92602,2
"19440",2022-11-06,90245,2
"19441",2022-11-06,91311,2
"19442",2022-11-07,90058,2
"19443",2022-11-07,90245,4
"19444",2022-11-07,90293,2
"19445",2022-11-07,90680,2
"19446",2022-11-07,91506,2
"19447",2022-11-08,90007,2
"19448",2022-11-08,90058,4
"19449",2022-11-08,90212,2
"19450",2022-11-08,90245,2
"19451",2022-11-08,90250,18
"19452",2022-11-08,90293,4
"19453",2022-11-08,90810,2
"19454",2022-11-08,91403,2
"19455",2022-11-08,92707,2
"19456",2022-11-08,NA,2
"19457",2022-11-09,90221,2
"19458",2022-11-09,90245,8
"19459",2022-11-09,90293,4
"19460",2022-11-09,90732,2
"19461",2022-11-09,91506,4
"19462",2022-11-09,91706,2
"19463",2022-11-10,90007,2
"19464",2022-11-10,90220,2
"19465",2022-11-10,90239,2
"19466",2022-11-10,90245,4
"19467",2022-11-10,90280,2
"19468",2022-11-10,90293,4
"19469",2022-11-10,90802,2
"19470",2022-11-10,90813,2
"19471",2022-11-10,91342,2
"19472",2022-11-10,92602,6
"19473",2022-11-10,92620,8
"19474",2022-11-10,92627,2
"19475",2022-11-11,90245,16
"19476",2022-11-11,90293,8
"19477",2022-11-11,91746,2
"19478",2022-11-11,91750,2
"19479",2022-11-12,90003,2
"19480",2022-11-12,91342,2
"19481",2022-11-12,92570,2
"19482",2022-11-12,92620,2
"19483",2022-11-12,92880,2
"19484",2022-11-13,90245,6
"19485",2022-11-13,90293,6
"19486",2022-11-13,90745,2
"19487",2022-11-13,90803,2
"19488",2022-11-13,91506,4
"19489",2022-11-14,90011,2
"19490",2022-11-14,90032,2
"19491",2022-11-14,90063,2
"19492",2022-11-14,90065,2
"19493",2022-11-14,90245,2
"19494",2022-11-14,90293,4
"19495",2022-11-14,90745,2
"19496",2022-11-14,90802,2
"19497",2022-11-14,90806,2
"19498",2022-11-14,91342,8
"19499",2022-11-14,91384,8
"19500",2022-11-14,91389,2
"19501",2022-11-14,91733,10
"19502",2022-11-15,90063,2
"19503",2022-11-15,90065,2
"19504",2022-11-15,90245,20
"19505",2022-11-15,90280,2
"19506",2022-11-15,90291,4
"19507",2022-11-15,90293,6
"19508",2022-11-15,90604,2
"19509",2022-11-15,90745,2
"19510",2022-11-15,91342,6
"19511",2022-11-15,91601,2
"19512",2022-11-15,91766,2
"19513",2022-11-15,92626,2
"19514",2022-11-15,92883,2
"19515",2022-11-16,90040,2
"19516",2022-11-16,90058,2
"19517",2022-11-16,90293,6
"19518",2022-11-16,90501,2
"19519",2022-11-16,90717,2
"19520",2022-11-16,90808,2
"19521",2022-11-16,92620,2
"19522",2022-11-16,92672,2
"19523",2022-11-17,90007,2
"19524",2022-11-17,90023,2
"19525",2022-11-17,90063,2
"19526",2022-11-17,90201,2
"19527",2022-11-17,90245,2
"19528",2022-11-17,90293,6
"19529",2022-11-17,90501,2
"19530",2022-11-17,91506,2
"19531",2022-11-17,91748,2
"19532",2022-11-17,92831,2
"19533",2022-11-17,92865,12
"19534",2022-11-18,90007,2
"19535",2022-11-18,90063,2
"19536",2022-11-18,90255,2
"19537",2022-11-18,90808,2
"19538",2022-11-18,91316,2
"19539",2022-11-18,91342,4
"19540",2022-11-18,91384,2
"19541",2022-11-18,92602,6
"19542",2022-11-18,92620,4
"19543",2022-11-18,NA,2
"19544",2022-11-19,90032,4
"19545",2022-11-19,90245,2
"19546",2022-11-20,90058,2
"19547",2022-11-20,90245,6
"19548",2022-11-20,90291,12
"19549",2022-11-20,90815,2
"19550",2022-11-21,90220,2
"19551",2022-11-21,90245,30
"19552",2022-11-21,90291,10
"19553",2022-11-21,90742,2
"19554",2022-11-21,90745,4
"19555",2022-11-21,90808,4
"19556",2022-11-21,90813,2
"19557",2022-11-21,91303,2
"19558",2022-11-21,91401,2
"19559",2022-11-21,91765,2
"19560",2022-11-21,92567,2
"19561",2022-11-21,92704,2
"19562",2022-11-22,90023,2
"19563",2022-11-22,90230,2
"19564",2022-11-22,90245,14
"19565",2022-11-22,90283,2
"19566",2022-11-22,90501,2
"19567",2022-11-22,90802,2
"19568",2022-11-22,91204,2
"19569",2022-11-22,91316,2
"19570",2022-11-22,91604,2
"19571",2022-11-22,91740,2
"19572",2022-11-22,91750,2
"19573",2022-11-22,92557,2
"19574",2022-11-22,92582,2
"19575",2022-11-22,92602,4
"19576",2022-11-22,92620,8
"19577",2022-11-23,90011,2
"19578",2022-11-23,90019,4
"19579",2022-11-23,90058,2
"19580",2022-11-23,90061,2
"19581",2022-11-23,90245,6
"19582",2022-11-23,90260,2
"19583",2022-11-23,90293,4
"19584",2022-11-23,91024,2
"19585",2022-11-23,91103,2
"19586",2022-11-23,91205,2
"19587",2022-11-23,91709,2
"19588",2022-11-23,92602,2
"19589",2022-11-24,90025,2
"19590",2022-11-24,90245,30
"19591",2022-11-24,91604,2
"19592",2022-11-24,91745,2
"19593",2022-11-24,92885,2
"19594",2022-11-24,NA,6
"19595",2022-11-25,90001,2
"19596",2022-11-25,90029,2
"19597",2022-11-25,90280,2
"19598",2022-11-25,90746,2
"19599",2022-11-25,91342,2
"19600",2022-11-25,92581,2
"19601",2022-11-25,92865,12
"19602",2022-11-25,NA,2
"19603",2022-11-26,90742,2
"19604",2022-11-26,91342,14
"19605",2022-11-27,90245,2
"19606",2022-11-28,90018,2
"19607",2022-11-28,90068,2
"19608",2022-11-28,90245,2
"19609",2022-11-28,90293,2
"19610",2022-11-28,90710,2
"19611",2022-11-28,91342,2
"19612",2022-11-28,91351,2
"19613",2022-11-28,91352,4
"19614",2022-11-28,92679,2
"19615",2022-11-28,92780,2
"19616",2022-11-28,92869,2
"19617",2022-11-28,92877,2
"19618",2022-11-28,NA,2
"19619",2022-11-29,90007,2
"19620",2022-11-29,90012,2
"19621",2022-11-29,90245,8
"19622",2022-11-29,90280,2
"19623",2022-11-29,90293,2
"19624",2022-11-29,90402,6
"19625",2022-11-29,91326,6
"19626",2022-11-29,91342,8
"19627",2022-11-29,92562,2
"19628",2022-11-29,92585,2
"19629",2022-11-30,90047,2
"19630",2022-11-30,90245,2
"19631",2022-11-30,90291,4
"19632",2022-11-30,90710,2
"19633",2022-11-30,90745,2
"19634",2022-11-30,91606,2
"19635",2022-11-30,92584,4
"19636",2022-11-30,92649,2
"19637",2022-11-30,NA,2
"19638",2022-12-01,90058,2
"19639",2022-12-01,90063,2
"19640",2022-12-01,90245,2
"19641",2022-12-01,90250,16
"19642",2022-12-01,90260,2
"19643",2022-12-01,91342,2
"19644",2022-12-01,92241,2
"19645",2022-12-01,92509,2
"19646",2022-12-01,92584,10
"19647",2022-12-02,90018,6
"19648",2022-12-02,90023,2
"19649",2022-12-02,90401,2
"19650",2022-12-02,90402,2
"19651",2022-12-02,90804,2
"19652",2022-12-02,92629,2
"19653",2022-12-02,92703,2
"19654",2022-12-02,92708,2
"19655",2022-12-03,90291,2
"19656",2022-12-03,91342,2
"19657",2022-12-03,92877,2
"19658",2022-12-03,92883,2
"19659",2022-12-04,90254,2
"19660",2022-12-04,90262,2
"19661",2022-12-04,90291,2
"19662",2022-12-04,92602,2
"19663",2022-12-05,90245,2
"19664",2022-12-05,90293,2
"19665",2022-12-05,90638,2
"19666",2022-12-05,90723,2
"19667",2022-12-05,90746,2
"19668",2022-12-05,91342,2
"19669",2022-12-05,92587,2
"19670",2022-12-05,92648,2
"19671",2022-12-06,90046,2
"19672",2022-12-06,90503,2
"19673",2022-12-06,90723,4
"19674",2022-12-06,90802,2
"19675",2022-12-06,91011,8
"19676",2022-12-06,91017,2
"19677",2022-12-06,91342,2
"19678",2022-12-06,91780,2
"19679",2022-12-07,90058,2
"19680",2022-12-07,90245,8
"19681",2022-12-07,90247,4
"19682",2022-12-07,90293,4
"19683",2022-12-07,90501,2
"19684",2022-12-07,90503,2
"19685",2022-12-07,90601,2
"19686",2022-12-07,90602,2
"19687",2022-12-07,91011,10
"19688",2022-12-07,91342,4
"19689",2022-12-07,92584,12
"19690",2022-12-07,92630,2
"19691",2022-12-07,92840,2
"19692",2022-12-07,NA,2
"19693",2022-12-08,90063,2
"19694",2022-12-08,90245,6
"19695",2022-12-08,90293,4
"19696",2022-12-08,90746,2
"19697",2022-12-08,90802,2
"19698",2022-12-08,91011,4
"19699",2022-12-08,91342,4
"19700",2022-12-08,92584,6
"19701",2022-12-08,92602,2
"19702",2022-12-08,92647,2
"19703",2022-12-08,92832,2
"19704",2022-12-09,90035,2
"19705",2022-12-09,90049,2
"19706",2022-12-09,90063,2
"19707",2022-12-09,90245,2
"19708",2022-12-09,90745,2
"19709",2022-12-09,90803,6
"19710",2022-12-09,91011,6
"19711",2022-12-09,91342,4
"19712",2022-12-09,92562,2
"19713",2022-12-09,92584,2
"19714",2022-12-09,92602,4
"19715",2022-12-09,92604,2
"19716",2022-12-09,92605,2
"19717",2022-12-09,92620,4
"19718",2022-12-10,90008,2
"19719",2022-12-10,90047,2
"19720",2022-12-10,90058,2
"19721",2022-12-11,90280,2
"19722",2022-12-11,90291,2
"19723",2022-12-12,90066,2
"19724",2022-12-12,90245,4
"19725",2022-12-12,90260,2
"19726",2022-12-12,90262,2
"19727",2022-12-12,90723,10
"19728",2022-12-12,90745,2
"19729",2022-12-12,90810,2
"19730",2022-12-12,91011,12
"19731",2022-12-12,92629,2
"19732",2022-12-12,92840,2
"19733",2022-12-12,92865,12
"19734",2022-12-13,90018,2
"19735",2022-12-13,90027,2
"19736",2022-12-13,90245,4
"19737",2022-12-13,90293,2
"19738",2022-12-13,90746,2
"19739",2022-12-13,91011,10
"19740",2022-12-13,91326,2
"19741",2022-12-13,91331,2
"19742",2022-12-13,91342,6
"19743",2022-12-13,92602,4
"19744",2022-12-13,92604,2
"19745",2022-12-13,92620,8
"19746",2022-12-13,92646,2
"19747",2022-12-13,92649,2
"19748",2022-12-13,92703,2
"19749",2022-12-14,90003,2
"19750",2022-12-14,90291,2
"19751",2022-12-14,90293,2
"19752",2022-12-14,91011,10
"19753",2022-12-14,91601,2
"19754",2022-12-14,91748,2
"19755",2022-12-14,92602,2
"19756",2022-12-14,92618,2
"19757",2022-12-14,92620,2
"19758",2022-12-15,90245,10
"19759",2022-12-15,90293,12
"19760",2022-12-15,90502,2
"19761",2022-12-15,91011,22
"19762",2022-12-15,91077,2
"19763",2022-12-15,91324,2
"19764",2022-12-15,91325,2
"19765",2022-12-15,91342,2
"19766",2022-12-15,91601,2
"19767",2022-12-15,92220,2
"19768",2022-12-15,92602,4
"19769",2022-12-15,92604,4
"19770",2022-12-15,92620,8
"19771",2022-12-15,92649,2
"19772",2022-12-16,90245,8
"19773",2022-12-16,90266,2
"19774",2022-12-16,90291,4
"19775",2022-12-16,90293,2
"19776",2022-12-16,91011,20
"19777",2022-12-16,92605,2
"19778",2022-12-16,92609,2
"19779",2022-12-16,92865,12
"19780",2022-12-17,90245,16
"19781",2022-12-17,90291,6
"19782",2022-12-17,90601,4
"19783",2022-12-17,90731,2
"19784",2022-12-17,91011,18
"19785",2022-12-17,NA,2
"19786",2022-12-18,90245,4
"19787",2022-12-18,90670,2
"19788",2022-12-18,91011,22
"19789",2022-12-18,91342,2
"19790",2022-12-18,92620,2
