"","zip","date","num_odor_complaints"
"14580",91746,2018-11-14,1
"14581",91746,2018-11-19,4
"14582",91746,2018-11-20,1
"14583",91746,2018-11-26,1
"14584",91746,2018-11-30,1
"14585",91746,2018-12-14,1
"14586",91746,2018-12-20,2
"14587",91746,2018-12-21,1
"14588",91746,2018-12-28,1
"14589",91746,2018-12-29,1
"14590",91746,2019-01-08,1
"14591",91746,2019-01-09,2
"14592",91746,2019-01-17,1
"14593",91746,2019-01-18,1
"14594",91746,2019-01-21,1
"14595",91746,2019-01-23,4
"14596",91746,2019-01-24,2
"14597",91746,2019-01-28,2
"14598",91746,2019-01-29,1
"14599",91746,2019-01-30,2
"14600",91746,2019-02-05,2
"14601",91746,2019-02-06,3
"14602",91746,2019-02-14,2
"14603",91746,2019-02-22,1
"14604",91746,2019-03-02,1
"14605",91746,2019-03-07,2
"14606",91746,2019-03-08,4
"14607",91746,2019-03-30,1
"14608",91746,2019-04-10,2
"14609",91746,2019-04-16,2
"14610",91746,2019-04-17,2
"14611",91746,2019-04-19,1
"14612",91746,2019-04-24,2
"14613",91746,2019-04-25,3
"14614",91746,2019-04-29,1
"14615",91746,2019-05-01,1
"14616",91746,2019-05-06,1
"14617",91746,2019-05-08,1
"14618",91746,2019-05-17,1
"14619",91746,2019-06-10,2
"14620",91746,2019-06-12,2
"14621",91746,2019-06-18,1
"14622",91746,2019-06-26,1
"14623",91746,2019-07-11,1
"14624",91746,2019-07-12,2
"14625",91746,2019-07-13,1
"14626",91746,2019-07-16,1
"14627",91746,2019-07-19,1
"14628",91746,2019-07-20,1
"14629",91746,2019-07-24,2
"14630",91746,2019-07-25,2
"14631",91746,2019-07-28,1
"14632",91746,2019-07-30,1
"14633",91746,2019-08-01,1
"14634",91746,2019-08-03,1
"14635",91746,2019-08-04,1
"14636",91746,2019-08-05,1
"14637",91746,2019-08-08,1
"14638",91746,2019-08-09,2
"14639",91746,2019-08-13,1
"14640",91746,2019-08-14,1
"14641",91746,2019-08-15,3
"14642",91746,2019-08-18,1
"14643",91746,2019-08-20,1
"14644",91746,2019-08-22,1
"14645",91746,2019-08-30,1
"14646",91746,2019-08-31,2
"14647",91746,2019-09-04,2
"14648",91746,2019-09-13,2
"14649",91746,2019-09-16,1
"14650",91746,2019-09-17,1
"14651",91746,2019-10-01,1
"14652",91746,2019-10-05,1
"14653",91746,2019-10-07,1
"14654",91746,2019-10-08,1
"14655",91746,2019-10-09,1
"14656",91746,2019-10-16,1
"14657",91746,2019-11-06,1
"14658",91746,2019-11-07,1
"14659",91746,2019-11-10,1
"14660",91746,2019-11-13,1
"14661",91746,2019-11-26,1
"14662",91746,2019-12-11,1
"14663",91746,2019-12-13,1
"14664",91746,2019-12-19,1
"14665",91746,2019-12-31,3
"14666",91746,2020-01-06,2
"14667",91746,2020-01-07,1
"14668",91746,2020-01-11,1
"14669",91746,2020-01-21,1
"14670",91746,2020-01-27,1
"14671",91746,2020-02-10,1
"14672",91746,2020-02-13,1
"14673",91746,2020-02-14,1
"14674",91746,2020-02-19,1
"14675",91746,2020-03-09,1
"14676",91746,2020-04-17,1
"14677",91746,2020-05-08,1
"14678",91746,2020-05-12,2
"14679",91746,2020-06-09,1
"14680",91746,2020-06-10,1
"14681",91746,2020-07-24,1
"14682",91746,2020-08-17,1
"14683",91746,2020-08-26,1
"14684",91746,2020-09-05,2
"14685",91746,2020-09-15,1
"14686",91746,2020-09-19,1
"14687",91746,2020-09-21,3
"14688",91746,2020-09-29,1
"14689",91746,2020-10-03,1
"14690",91746,2020-10-07,1
"14691",91746,2020-11-17,1
"14692",91746,2020-11-19,1
"14693",91746,2020-11-28,1
"14694",91746,2020-11-30,1
"14695",91746,2020-12-18,1
"14696",91746,2021-01-18,1
"14697",91746,2021-02-24,1
"14698",91746,2021-03-12,1
"14699",91746,2021-03-18,3
"14700",91746,2021-04-23,1
"14701",91746,2021-04-29,1
"14702",91746,2021-04-30,1
"14703",91746,2021-05-04,1
"14704",91746,2021-05-10,1
"14705",91746,2021-05-12,1
"14706",91746,2021-06-04,1
"14707",91746,2021-06-16,1
"14708",91746,2021-06-18,1
"14709",91746,2021-06-21,1
"14710",91746,2021-07-16,1
"14711",91746,2021-07-22,1
"14712",91746,2021-07-27,1
"14713",91746,2021-07-29,1
"14714",91746,2021-07-30,2
"14715",91746,2021-08-02,1
"14716",91746,2021-08-03,2
"14717",91746,2021-08-21,1
"14718",91746,2021-08-26,1
"14719",91746,2021-09-07,1
"14720",91746,2021-09-21,1
"14721",91746,2021-09-22,1
"14722",91746,2021-09-23,1
"14723",91746,2021-10-19,1
"14724",91746,2021-10-20,1
"14725",91746,2021-10-29,1
"14726",91746,2021-11-01,2
"14727",91746,2021-11-14,1
"14728",91746,2021-11-16,1
"14729",91746,2021-11-22,2
"14730",91746,2021-11-24,1
"14731",91746,2021-11-26,2
"14732",91746,2021-12-01,1
"14733",91746,2021-12-17,1
"14734",91746,2021-12-20,1
"14735",91746,2022-01-09,1
"14736",91746,2022-01-10,1
"14737",91746,2022-01-13,1
"14738",91746,2022-01-20,2
"14739",91746,2022-01-27,1
"14740",91746,2022-02-02,1
"14741",91746,2022-02-03,1
"14742",91746,2022-02-04,1
"14743",91746,2022-02-17,1
"14744",91746,2022-02-23,1
"14745",91746,2022-03-02,4
"14746",91746,2022-04-20,1
"14747",91746,2022-05-10,1
"14748",91746,2022-05-26,1
"14749",91746,2022-06-16,1
"14750",91746,2022-07-05,1
"14751",91746,2022-07-14,1
"14752",91746,2022-07-25,1
"14753",91746,2022-08-02,1
"14754",91746,2022-09-02,1
"14755",91746,2022-09-09,2
"14756",91746,2022-09-21,1
"14757",91746,2022-10-25,1
"14758",91746,2022-11-11,1
"14759",91746,2022-12-23,1
"14760",91748,2018-01-03,1
"14761",91748,2018-04-25,1
"14762",91748,2018-05-04,2
"14763",91748,2018-10-05,1
"14764",91748,2018-10-31,1
"14765",91748,2018-11-01,1
"14766",91748,2018-11-07,1
"14767",91748,2018-11-16,1
"14768",91748,2019-01-03,1
"14769",91748,2019-01-09,1
"14770",91748,2019-04-16,2
"14771",91748,2019-04-18,1
"14772",91748,2019-05-15,1
"14773",91748,2019-09-18,1
"14774",91748,2019-09-20,1
"14775",91748,2019-12-26,1
"14776",91748,2020-04-02,1
"14777",91748,2020-08-23,1
"14778",91748,2021-06-06,1
"14779",91748,2022-02-23,1
"14780",91748,2022-03-04,1
"14781",91748,2022-08-05,1
"14782",91748,2022-10-05,1
"14783",91748,2022-11-17,1
"14784",91748,2022-12-14,1
"14785",91749,2019-07-10,1
"14786",91749,2022-03-03,1
"14787",91750,2018-01-28,1
"14788",91750,2018-07-24,1
"14789",91750,2020-08-04,1
"14790",91750,2021-03-29,1
"14791",91750,2021-06-08,1
"14792",91750,2021-07-27,1
"14793",91750,2021-07-28,1
"14794",91750,2022-02-28,1
"14795",91750,2022-10-12,1
"14796",91750,2022-11-11,1
"14797",91750,2022-11-22,1
"14798",91750,2022-12-21,1
"14799",91752,2019-01-30,1
"14800",91752,2019-05-21,1
"14801",91752,2019-07-24,1
"14802",91752,2020-12-01,1
"14803",91752,2022-04-20,1
"14804",91752,2022-12-26,1
"14805",91754,2018-04-17,1
"14806",91754,2018-09-10,1
"14807",91754,2018-09-11,1
"14808",91754,2020-01-24,1
"14809",91754,2020-05-03,1
"14810",91754,2020-05-04,1
"14811",91754,2020-08-01,1
"14812",91754,2021-07-24,1
"14813",91754,2021-07-25,1
"14814",91754,2021-07-26,1
"14815",91754,2021-07-30,1
"14816",91754,2021-08-03,1
"14817",91754,2021-08-04,1
"14818",91754,2021-08-14,1
"14819",91754,2021-09-10,1
"14820",91754,2021-09-11,2
"14821",91754,2021-09-12,1
"14822",91754,2021-09-14,2
"14823",91754,2021-09-20,2
"14824",91754,2021-09-23,1
"14825",91754,2021-10-04,2
"14826",91754,2021-10-29,1
"14827",91754,2022-02-17,1
"14828",91754,2022-06-22,1
"14829",91754,2022-07-13,1
"14830",91754,2022-08-03,1
"14831",91754,2022-08-05,2
"14832",91754,2022-08-06,1
"14833",91754,2022-08-11,1
"14834",91754,2022-12-27,1
"14835",91755,2018-09-15,1
"14836",91755,2019-05-01,1
"14837",91755,2019-06-03,1
"14838",91755,2020-12-07,1
"14839",91755,2021-04-01,1
"14840",91755,2021-04-29,1
"14841",91755,2021-09-03,1
"14842",91755,2021-09-23,1
"14843",91755,2021-11-30,2
"14844",91755,2022-01-14,1
"14845",91758,2018-12-15,1
"14846",91758,2020-08-29,1
"14847",91761,2018-01-02,1
"14848",91761,2018-01-03,1
"14849",91761,2018-01-17,1
"14850",91761,2018-01-23,1
"14851",91761,2018-02-06,1
"14852",91761,2018-02-07,1
"14853",91761,2018-02-16,1
"14854",91761,2018-03-13,1
"14855",91761,2018-03-27,1
"14856",91761,2018-09-10,1
"14857",91761,2018-09-14,1
"14858",91761,2018-09-19,1
"14859",91761,2018-09-26,2
"14860",91761,2018-09-28,1
"14861",91761,2018-10-17,1
"14862",91761,2018-10-18,7
"14863",91761,2018-10-19,1
"14864",91761,2018-10-24,1
"14865",91761,2018-10-30,1
"14866",91761,2018-11-07,1
"14867",91761,2018-12-06,1
"14868",91761,2018-12-26,1
"14869",91761,2019-01-11,1
"14870",91761,2019-01-28,2
"14871",91761,2019-02-01,1
"14872",91761,2019-02-18,1
"14873",91761,2019-02-26,1
"14874",91761,2019-03-15,1
"14875",91761,2019-04-02,2
"14876",91761,2019-04-04,1
"14877",91761,2019-04-16,1
"14878",91761,2019-04-23,1
"14879",91761,2019-05-23,1
"14880",91761,2019-07-08,1
"14881",91761,2019-07-25,1
"14882",91761,2019-09-05,1
"14883",91761,2019-09-24,1
"14884",91761,2019-09-27,1
"14885",91761,2019-10-07,1
"14886",91761,2019-10-10,1
"14887",91761,2019-10-15,1
"14888",91761,2019-10-18,1
"14889",91761,2019-10-28,1
"14890",91761,2019-11-06,1
"14891",91761,2019-11-12,1
"14892",91761,2019-11-25,1
"14893",91761,2019-11-26,3
"14894",91761,2019-11-27,2
"14895",91761,2019-12-09,2
"14896",91761,2020-01-10,1
"14897",91761,2020-01-15,2
"14898",91761,2020-01-24,5
"14899",91761,2020-01-29,5
"14900",91761,2020-01-31,4
"14901",91761,2020-02-12,1
"14902",91761,2020-02-14,1
"14903",91761,2020-02-18,1
"14904",91761,2020-02-19,1
"14905",91761,2020-02-27,1
"14906",91761,2020-02-28,1
"14907",91761,2020-03-03,1
"14908",91761,2020-03-04,2
"14909",91761,2020-03-16,1
"14910",91761,2020-04-21,3
"14911",91761,2020-04-23,2
"14912",91761,2020-04-24,3
"14913",91761,2020-04-27,2
"14914",91761,2020-04-29,1
"14915",91761,2020-04-30,3
"14916",91761,2020-05-08,5
"14917",91761,2020-05-21,3
"14918",91761,2020-06-23,3
"14919",91761,2020-06-25,4
"14920",91761,2020-07-25,1
"14921",91761,2020-08-14,4
"14922",91761,2020-08-24,7
"14923",91761,2020-09-08,2
"14924",91761,2020-09-21,6
"14925",91761,2020-10-07,2
"14926",91761,2020-10-20,4
"14927",91761,2020-10-29,4
"14928",91761,2020-12-17,3
"14929",91761,2020-12-29,3
"14930",91761,2021-02-09,1
"14931",91761,2021-02-18,3
"14932",91761,2021-04-06,1
"14933",91761,2021-04-07,4
"14934",91761,2021-05-14,8
"14935",91761,2021-05-17,1
"14936",91761,2021-05-19,5
"14937",91761,2021-05-27,6
"14938",91761,2021-10-16,1
"14939",91761,2021-10-29,1
"14940",91761,2021-11-12,1
"14941",91761,2021-11-24,1
"14942",91761,2022-01-11,1
"14943",91761,2022-01-20,1
"14944",91761,2022-03-22,1
"14945",91761,2022-04-19,1
"14946",91761,2022-04-25,2
"14947",91761,2022-05-13,1
"14948",91761,2022-06-27,1
"14949",91761,2022-07-20,1
"14950",91761,2022-11-03,1
"14951",91762,2018-05-30,1
"14952",91762,2018-06-14,2
"14953",91762,2018-06-16,1
"14954",91762,2018-06-29,1
"14955",91762,2018-07-08,1
"14956",91762,2019-01-14,1
"14957",91762,2019-04-10,1
"14958",91762,2019-08-30,1
"14959",91762,2020-03-13,1
"14960",91762,2020-05-20,1
"14961",91762,2021-06-01,1
"14962",91762,2021-10-22,1
"14963",91762,2022-02-08,1
"14964",91762,2022-10-29,1
"14965",91763,2021-12-27,1
"14966",91763,2022-05-26,1
"14967",91764,2018-04-20,1
"14968",91764,2020-01-15,1
"14969",91764,2020-03-11,1
"14970",91764,2020-03-27,1
"14971",91764,2020-07-11,1
"14972",91764,2020-10-01,1
"14973",91764,2021-05-27,1
"14974",91764,2021-11-12,1
"14975",91764,2022-01-04,1
"14976",91765,2018-02-02,1
"14977",91765,2018-03-27,1
"14978",91765,2018-05-13,1
"14979",91765,2018-05-18,1
"14980",91765,2018-08-17,1
"14981",91765,2018-08-21,1
"14982",91765,2018-09-19,1
"14983",91765,2018-09-30,1
"14984",91765,2018-10-02,1
"14985",91765,2018-10-05,1
"14986",91765,2019-03-06,1
"14987",91765,2019-04-15,1
"14988",91765,2019-04-24,1
"14989",91765,2019-06-01,1
"14990",91765,2019-07-07,1
"14991",91765,2019-09-20,1
"14992",91765,2019-09-22,1
"14993",91765,2019-10-21,1
"14994",91765,2019-10-24,1
"14995",91765,2019-10-26,1
"14996",91765,2019-11-05,1
"14997",91765,2019-11-23,1
"14998",91765,2019-11-25,1
"14999",91765,2019-12-07,1
"15000",91765,2019-12-11,1
"15001",91765,2020-01-23,1
"15002",91765,2020-01-26,1
"15003",91765,2020-02-10,1
"15004",91765,2020-02-11,1
"15005",91765,2020-02-24,1
"15006",91765,2020-03-10,1
"15007",91765,2020-03-22,1
"15008",91765,2020-03-27,1
"15009",91765,2020-04-24,1
"15010",91765,2020-05-04,1
"15011",91765,2020-05-05,1
"15012",91765,2020-06-13,1
"15013",91765,2020-06-19,1
"15014",91765,2020-07-08,1
"15015",91765,2020-07-22,1
"15016",91765,2020-07-31,1
"15017",91765,2020-08-20,1
"15018",91765,2020-09-07,2
"15019",91765,2020-09-23,1
"15020",91765,2020-11-11,1
"15021",91765,2021-03-19,1
"15022",91765,2021-04-02,1
"15023",91765,2021-04-05,1
"15024",91765,2021-04-17,1
"15025",91765,2021-05-08,1
"15026",91765,2021-05-29,1
"15027",91765,2021-06-05,1
"15028",91765,2021-06-22,1
"15029",91765,2021-07-15,1
"15030",91765,2021-08-03,1
"15031",91765,2021-08-04,1
"15032",91765,2021-08-14,1
"15033",91765,2021-08-23,1
"15034",91765,2021-09-09,1
"15035",91765,2021-10-08,1
"15036",91765,2021-10-09,1
"15037",91765,2021-10-10,2
"15038",91765,2021-10-11,1
"15039",91765,2021-10-15,1
"15040",91765,2021-10-17,1
"15041",91765,2021-10-18,1
"15042",91765,2021-11-11,1
"15043",91765,2021-12-22,1
"15044",91765,2022-01-17,1
"15045",91765,2022-01-19,1
"15046",91765,2022-01-23,4
"15047",91765,2022-02-10,1
"15048",91765,2022-03-06,1
"15049",91765,2022-04-20,1
"15050",91765,2022-06-17,1
"15051",91765,2022-06-18,18
"15052",91765,2022-06-19,6
"15053",91765,2022-06-20,3
"15054",91765,2022-06-25,1
"15055",91765,2022-07-11,1
"15056",91765,2022-07-15,1
"15057",91765,2022-07-30,1
"15058",91765,2022-09-07,1
"15059",91765,2022-11-21,1
"15060",91766,2018-02-15,1
"15061",91766,2018-09-24,1
"15062",91766,2019-06-11,1
"15063",91766,2019-08-30,1
"15064",91766,2019-10-15,1
"15065",91766,2020-04-02,1
"15066",91766,2020-05-11,1
"15067",91766,2020-05-26,1
"15068",91766,2020-06-01,1
"15069",91766,2020-06-18,1
"15070",91766,2020-07-21,1
"15071",91766,2020-07-23,2
"15072",91766,2020-07-26,1
"15073",91766,2020-07-27,1
"15074",91766,2020-09-08,1
"15075",91766,2020-09-30,1
"15076",91766,2020-12-11,1
"15077",91766,2020-12-22,1
"15078",91766,2020-12-29,1
"15079",91766,2021-05-20,1
"15080",91766,2021-10-19,1
"15081",91766,2021-12-20,1
"15082",91766,2022-01-27,1
"15083",91766,2022-02-14,1
"15084",91766,2022-04-27,1
"15085",91766,2022-11-15,1
"15086",91767,2018-12-06,1
"15087",91767,2021-01-20,1
"15088",91767,2021-09-11,1
"15089",91767,2021-11-05,1
"15090",91767,2022-01-12,1
"15091",91767,2022-06-20,1
"15092",91767,2022-06-27,1
"15093",91767,2022-08-04,1
"15094",91768,2019-03-05,1
"15095",91768,2019-10-22,1
"15096",91768,2020-07-06,1
"15097",91768,2020-09-09,3
"15098",91768,2020-12-13,1
"15099",91768,2022-04-26,1
"15100",91768,2022-08-30,1
"15101",91769,2019-06-29,1
"15102",91769,2019-08-31,1
"15103",91769,2020-02-10,1
"15104",91770,2018-08-07,1
"15105",91770,2020-08-11,1
"15106",91770,2020-10-25,1
"15107",91770,2020-11-05,2
"15108",91770,2020-11-24,2
"15109",91770,2020-11-25,1
"15110",91770,2022-01-09,1
"15111",91770,2022-04-18,1
"15112",91770,2022-04-25,1
"15113",91770,2022-04-27,1
"15114",91770,2022-06-01,1
"15115",91770,2022-08-04,1
"15116",91770,2022-08-15,1
"15117",91773,2019-05-07,1
"15118",91773,2019-07-23,1
"15119",91773,2019-08-12,1
"15120",91773,2019-11-27,1
"15121",91773,2020-06-16,1
"15122",91773,2020-12-16,1
"15123",91773,2021-06-08,1
"15124",91775,2018-04-17,1
"15125",91775,2018-06-14,1
"15126",91775,2019-03-16,1
"15127",91775,2021-09-18,1
"15128",91775,2022-06-24,1
"15129",91775,2022-09-01,1
"15130",91775,2022-09-27,1
"15131",91776,2018-02-01,1
"15132",91776,2018-03-13,1
"15133",91776,2019-03-09,1
"15134",91776,2019-09-10,1
"15135",91776,2021-03-29,1
"15136",91780,2019-02-05,1
"15137",91780,2019-10-22,1
"15138",91780,2020-06-08,2
"15139",91780,2022-04-14,1
"15140",91780,2022-06-13,1
"15141",91780,2022-12-06,1
"15142",91784,2020-05-13,1
"15143",91784,2021-04-20,1
"15144",91784,2022-10-27,1
"15145",91786,2018-02-15,1
"15146",91786,2020-09-09,1
"15147",91786,2020-10-11,1
"15148",91786,2020-12-21,1
"15149",91786,2021-12-18,1
"15150",91788,2018-05-15,1
"15151",91788,2018-06-05,1
"15152",91788,2019-11-12,1
"15153",91788,2020-01-10,1
"15154",91788,2021-12-06,1
"15155",91788,2022-08-22,1
"15156",91789,2019-09-07,2
"15157",91789,2021-03-09,1
"15158",91789,2021-06-30,1
"15159",91789,2021-10-19,1
"15160",91789,2022-01-05,1
"15161",91789,2022-02-22,1
"15162",91790,2018-09-07,1
"15163",91790,2019-03-21,1
"15164",91790,2019-04-02,1
"15165",91790,2019-08-24,1
"15166",91790,2020-06-09,1
"15167",91790,2020-06-16,1
"15168",91790,2021-01-20,1
"15169",91790,2021-10-14,1
"15170",91790,2022-04-04,1
"15171",91791,2021-12-15,1
"15172",91792,2021-12-02,1
"15173",91801,2018-02-16,1
"15174",91801,2018-03-09,1
"15175",91801,2018-04-26,1
"15176",91801,2019-03-28,2
"15177",91801,2021-06-16,1
"15178",91801,2021-12-19,1
"15179",91803,2020-05-11,1
"15180",91803,2020-12-17,1
"15181",91803,2021-03-23,1
"15182",91803,2021-06-15,1
"15183",91803,2021-06-16,4
"15184",91803,2021-06-18,1
"15185",91803,2021-07-20,1
"15186",91803,2021-07-28,1
"15187",91803,2021-07-29,1
"15188",91803,2021-08-04,1
"15189",91803,2021-08-11,1
"15190",91803,2021-08-14,2
"15191",91803,2021-09-11,1
"15192",91803,2021-09-14,1
"15193",91803,2021-11-04,1
"15194",91803,2021-11-30,1
"15195",91803,2022-06-23,1
"15196",91803,2022-06-24,1
"15197",91803,2022-07-01,1
"15198",91803,2022-08-16,1
"15199",91803,2022-08-17,2
"15200",91810,2022-04-19,1
"15201",91896,2019-04-15,1
"15202",91896,2020-02-18,1
"15203",91896,2020-03-02,1
"15204",91896,2020-04-15,1
"15205",91896,2020-06-26,1
"15206",91896,2021-01-10,1
"15207",91896,2021-03-19,1
"15208",92201,2019-11-05,1
"15209",92201,2020-11-05,1
"15210",92201,2021-11-23,1
"15211",92203,2019-08-28,1
"15212",92203,2019-09-14,1
"15213",92211,2018-02-07,1
"15214",92211,2018-04-17,1
"15215",92211,2018-07-07,1
"15216",92211,2018-07-08,3
"15217",92211,2019-11-10,1
"15218",92211,2021-02-26,1
"15219",92220,2020-02-07,1
"15220",92220,2022-12-15,1
"15221",92222,2020-04-07,1
"15222",92223,2019-08-05,1
"15223",92223,2020-03-11,2
"15224",92223,2021-01-21,1
"15225",92223,2021-02-25,2
"15226",92223,2022-05-04,1
"15227",92230,2019-10-02,1
"15228",92230,2021-06-04,1
"15229",92230,2021-06-14,1
"15230",92230,2021-06-15,1
"15231",92230,2021-09-21,1
"15232",92230,2021-12-06,2
"15233",92234,2018-07-12,1
"15234",92234,2019-01-19,1
"15235",92234,2019-03-16,1
"15236",92234,2019-07-30,1
"15237",92234,2019-08-06,1
"15238",92234,2020-04-09,1
"15239",92234,2020-11-03,1
"15240",92236,2019-08-16,1
"15241",92236,2020-01-22,1
"15242",92236,2021-11-17,1
"15243",92240,2018-12-18,1
"15244",92240,2020-08-24,1
"15245",92240,2021-03-16,1
"15246",92240,2021-04-04,1
"15247",92240,2021-05-13,1
"15248",92241,2020-06-30,1
"15249",92241,2020-11-02,1
"15250",92241,2020-11-04,4
"15251",92241,2020-11-05,2
"15252",92241,2022-12-01,1
"15253",92252,2018-11-28,1
"15254",92253,2018-01-19,1
"15255",92253,2018-09-18,1
"15256",92253,2019-08-16,1
"15257",92253,2019-10-16,7
"15258",92253,2019-10-17,1
"15259",92253,2019-10-27,1
"15260",92253,2020-05-08,2
"15261",92253,2020-06-24,1
"15262",92254,2018-09-13,1
"15263",92254,2019-04-22,1
"15264",92254,2019-07-26,1
"15265",92260,2018-01-03,1
"15266",92260,2018-11-27,1
"15267",92260,2019-08-29,1
"15268",92260,2019-09-03,1
"15269",92260,2020-01-07,1
"15270",92260,2020-01-22,1
"15271",92260,2020-11-06,1
"15272",92262,2018-04-18,1
"15273",92262,2018-05-27,1
"15274",92262,2018-09-03,1
"15275",92262,2018-09-13,1
"15276",92262,2018-09-17,2
"15277",92262,2019-01-11,1
"15278",92262,2019-01-19,1
"15279",92262,2019-01-20,1
"15280",92262,2019-04-17,1
"15281",92262,2019-06-17,1
"15282",92262,2020-03-05,1
"15283",92262,2020-04-16,1
"15284",92263,2021-05-24,2
"15285",92264,2018-08-24,1
"15286",92264,2018-09-03,1
"15287",92264,2018-09-13,1
"15288",92264,2018-09-24,1
"15289",92264,2018-12-29,1
"15290",92264,2019-06-11,1
"15291",92264,2019-06-25,1
"15292",92264,2019-07-01,1
"15293",92264,2019-08-17,1
"15294",92270,2019-09-05,1
"15295",92270,2020-12-24,1
"15296",92274,2018-01-19,1
"15297",92274,2018-07-06,1
"15298",92274,2018-11-08,1
"15299",92274,2019-06-04,1
"15300",92274,2019-06-05,14
"15301",92274,2019-06-06,2
"15302",92274,2019-08-16,1
"15303",92274,2019-08-22,1
"15304",92274,2019-09-19,1
"15305",92274,2019-09-20,1
"15306",92274,2019-10-15,1
"15307",92274,2019-10-16,4
"15308",92274,2019-10-17,3
"15309",92274,2019-12-10,1
"15310",92274,2020-05-22,1
"15311",92274,2020-06-24,1
"15312",92274,2020-07-11,1
"15313",92274,2020-10-01,1
"15314",92275,2019-08-09,1
"15315",92275,2019-10-17,1
"15316",92276,2018-09-12,1
"15317",92276,2019-05-30,1
"15318",92276,2020-02-18,2
"15319",92280,2018-08-03,1
"15320",92305,2022-04-15,1
"15321",92308,2019-01-23,1
"15322",92313,2019-08-22,4
"15323",92314,2022-05-18,1
"15324",92315,2018-02-16,1
"15325",92315,2021-07-05,1
"15326",92316,2018-06-15,1
"15327",92316,2018-06-29,1
"15328",92316,2019-01-29,1
"15329",92316,2019-02-20,1
"15330",92316,2019-03-13,1
"15331",92316,2019-08-14,1
"15332",92316,2019-08-28,1
"15333",92316,2020-08-31,1
"15334",92316,2022-04-25,2
"15335",92316,2022-06-06,1
"15336",92320,2019-01-24,1
"15337",92320,2019-10-15,1
"15338",92320,2021-01-07,1
"15339",92324,2018-01-23,1
"15340",92324,2018-04-25,1
"15341",92324,2018-06-12,3
"15342",92324,2018-07-06,1
"15343",92324,2018-10-22,2
"15344",92324,2018-12-10,1
"15345",92324,2019-01-15,1
"15346",92324,2019-01-22,1
"15347",92324,2019-06-04,1
"15348",92324,2019-07-11,1
"15349",92324,2019-08-22,2
"15350",92324,2019-09-04,1
"15351",92324,2019-09-05,1
"15352",92324,2019-11-12,1
"15353",92324,2019-12-03,1
"15354",92324,2019-12-08,1
"15355",92324,2021-04-07,1
"15356",92324,2021-04-22,1
"15357",92324,2021-05-25,1
"15358",92324,2021-08-07,2
"15359",92324,2021-10-29,1
"15360",92324,2022-08-12,1
"15361",92324,2022-08-18,1
"15362",92324,2022-09-12,1
"15363",92324,2022-09-13,2
"15364",92324,2022-09-16,1
"15365",92324,2022-09-21,3
"15366",92324,2022-10-20,1
"15367",92325,2018-06-14,1
"15368",92325,2022-07-22,1
"15369",92334,2018-02-09,1
"15370",92334,2018-03-09,1
"15371",92334,2018-05-30,1
"15372",92334,2018-09-18,1
"15373",92334,2018-12-14,1
"15374",92334,2019-07-17,1
"15375",92334,2019-09-03,1
"15376",92334,2019-10-17,1
"15377",92335,2018-03-18,1
"15378",92335,2018-05-02,1
"15379",92335,2020-01-31,1
"15380",92335,2020-02-06,1
"15381",92335,2020-04-30,1
"15382",92335,2020-07-01,1
"15383",92335,2020-07-08,1
"15384",92335,2020-07-27,1
"15385",92335,2021-04-14,1
"15386",92335,2022-02-18,1
"15387",92335,2022-03-19,1
"15388",92336,2018-01-05,1
"15389",92336,2018-10-25,1
"15390",92336,2019-08-08,1
"15391",92336,2020-08-26,1
"15392",92336,2021-02-01,1
"15393",92336,2021-11-18,1
"15394",92336,2022-10-21,1
"15395",92337,2018-03-01,1
"15396",92337,2019-06-12,1
"15397",92337,2020-11-06,1
"15398",92337,2022-08-09,1
"15399",92337,2022-08-25,1
"15400",92339,2021-07-12,1
"15401",92339,2021-07-15,1
"15402",92339,2021-07-16,1
"15403",92339,2021-07-18,1
"15404",92339,2021-07-21,1
"15405",92339,2022-07-14,1
"15406",92345,2019-01-30,1
"15407",92345,2021-10-10,1
"15408",92346,2018-08-16,1
"15409",92346,2018-09-19,3
"15410",92346,2020-03-10,1
"15411",92346,2020-10-02,1
"15412",92346,2021-09-22,1
"15413",92350,2022-04-21,1
"15414",92352,2020-08-14,1
"15415",92352,2020-11-02,1
"15416",92373,2018-04-13,1
"15417",92373,2018-07-09,2
"15418",92373,2018-07-18,1
"15419",92373,2018-11-02,1
"15420",92373,2019-03-14,1
"15421",92373,2019-04-09,1
"15422",92373,2019-05-29,1
"15423",92373,2020-05-21,1
"15424",92373,2020-06-05,1
"15425",92373,2022-01-13,1
"15426",92373,2022-06-01,1
"15427",92373,2022-09-12,2
"15428",92374,2018-02-07,1
"15429",92374,2018-02-20,1
"15430",92374,2018-06-14,1
"15431",92374,2020-01-31,1
"15432",92374,2020-07-16,1
"15433",92374,2020-11-09,1
"15434",92374,2021-11-17,1
"15435",92374,2022-05-09,1
"15436",92376,2018-07-09,1
"15437",92376,2019-07-16,1
"15438",92376,2020-01-28,1
"15439",92376,2022-09-01,1
"15440",92376,2022-09-10,2
"15441",92376,2022-09-14,1
"15442",92376,2022-10-20,1
"15443",92377,2020-07-21,1
"15444",92377,2020-10-07,1
"15445",92382,2018-05-03,1
"15446",92386,2019-07-02,1
"15447",92386,2019-07-03,1
"15448",92386,2019-07-17,1
"15449",92399,2018-07-16,1
"15450",92399,2018-07-27,1
"15451",92399,2022-07-18,1
"15452",92401,2018-01-03,1
